Month of Date,Location,Date,Highest Infection Count,Percent Population Infected,Population
July 2020,Canada,7/10/2020,108957,0.288687793,37742157
July 2020,Canada,7/11/2020,109133,0.289154115,37742157
July 2020,Canada,7/12/2020,109292,0.289575394,37742157
July 2020,Canada,7/13/2020,109965,0.291358546,37742157
July 2020,Canada,7/14/2020,110352,0.292383925,37742157
July 2020,Canada,7/15/2020,110713,0.293340415,37742157
July 2020,Canada,7/16/2020,111160,0.294524767,37742157
July 2020,Canada,7/17/2020,111630,0.295770059,37742157
July 2020,Canada,7/18/2020,111976,0.296686806,37742157
July 2020,Canada,7/19/2020,112231,0.297362443,37742157
July 2020,Canada,7/20/2020,112982,0.299352260,37742157
July 2020,Canada,7/21/2020,113487,0.300690286,37742157
July 2020,Canada,7/22/2020,113836,0.301614982,37742157
July 2020,Canada,7/23/2020,114494,0.303358390,37742157
July 2020,Canada,7/24/2020,115208,0.305250174,37742157
July 2020,Canada,7/25/2020,115554,0.306166921,37742157
July 2020,Canada,7/26/2020,115851,0.306953839,37742157
July 2020,Canada,7/27/2020,116477,0.308612462,37742157
July 2020,Canada,7/28/2020,116838,0.309568952,37742157
July 2020,Canada,7/29/2020,117325,0.310859287,37742157
July 2020,Canada,7/30/2020,117740,0.311958853,37742157
July 2020,Canada,7/31/2020,118297,0.313434656,37742157
August 2020,Canada,8/1/2020,118523,0.314033456,37742157
August 2020,Canada,8/2/2020,118719,0.314552769,37742157
August 2020,Canada,8/3/2020,118945,0.315151569,37742157
August 2020,Canada,8/4/2020,119658,0.317040703,37742157
August 2020,Canada,8/5/2020,120002,0.317952151,37742157
August 2020,Canada,8/6/2020,120315,0.318781462,37742157
August 2020,Canada,8/7/2020,120851,0.320201625,37742157
August 2020,Canada,8/8/2020,121084,0.320818972,37742157
August 2020,Canada,8/9/2020,121296,0.321380678,37742157
August 2020,Canada,8/10/2020,121926,0.323049899,37742157
August 2020,Canada,8/11/2020,122271,0.323963996,37742157
August 2020,Canada,8/12/2020,122580,0.324782709,37742157
August 2020,Canada,8/13/2020,123051,0.326030651,37742157
August 2020,Canada,8/14/2020,123464,0.327124918,37742157
August 2020,Canada,8/15/2020,123670,0.327670726,37742157
August 2020,Canada,8/16/2020,123826,0.328084057,37742157
August 2020,Canada,8/17/2020,124035,0.328637815,37742157
August 2020,Canada,8/18/2020,124936,0.331025066,37742157
August 2020,Canada,8/19/2020,125269,0.331907368,37742157
August 2020,Canada,8/20/2020,125505,0.332532664,37742157
August 2020,Canada,8/21/2020,126212,0.334405901,37742157
August 2020,Canada,8/22/2020,126421,0.334959658,37742157
August 2020,Canada,8/23/2020,126680,0.335645893,37742157
August 2020,Canada,8/24/2020,127433,0.337641010,37742157
August 2020,Canada,8/25/2020,127778,0.338555107,37742157
August 2020,Canada,8/26/2020,128239,0.339776553,37742157
August 2020,Canada,8/27/2020,128706,0.341013896,37742157
August 2020,Canada,8/28/2020,129253,0.342463204,37742157
August 2020,Canada,8/29/2020,129582,0.343334908,37742157
August 2020,Canada,8/30/2020,129829,0.343989349,37742157
August 2020,Canada,8/31/2020,130849,0.346691897,37742157
September 2020,Canada,9/1/2020,131385,0.348112059,37742157
September 2020,Canada,9/2/2020,131956,0.349624957,37742157
September 2020,Canada,9/3/2020,132582,0.351283579,37742157
September 2020,Canada,9/4/2020,133197,0.352913057,37742157
September 2020,Canada,9/5/2020,133587,0.353946384,37742157
September 2020,Canada,9/6/2020,133955,0.354921421,37742157
September 2020,Canada,9/7/2020,134335,0.355928253,37742157
September 2020,Canada,9/8/2020,135826,0.359878742,37742157
September 2020,Canada,9/9/2020,136276,0.361071043,37742157
September 2020,Canada,9/10/2020,137169,0.363437098,37742157
September 2020,Canada,9/11/2020,137976,0.365575290,37742157
September 2020,Canada,9/12/2020,138515,0.367003402,37742157
September 2020,Canada,9/13/2020,139028,0.368362624,37742157
September 2020,Canada,9/14/2020,140487,0.372228328,37742157
September 2020,Canada,9/15/2020,141318,0.374430110,37742157
September 2020,Canada,9/16/2020,142270,0.376952488,37742157
September 2020,Canada,9/17/2020,143149,0.379281449,37742157
September 2020,Canada,9/18/2020,144513,0.382895445,37742157
September 2020,Canada,9/19/2020,145137,0.384548769,37742157
September 2020,Canada,9/20/2020,146321,0.387685844,37742157
September 2020,Canada,9/21/2020,148046,0.392256330,37742157
September 2020,Canada,9/22/2020,149351,0.395714002,37742157
September 2020,Canada,9/23/2020,150652,0.399161076,37742157
September 2020,Canada,9/24/2020,151944,0.402584304,37742157
September 2020,Canada,9/25/2020,153680,0.407183935,37742157
September 2020,Canada,9/26/2020,154948,0.410543573,37742157
September 2020,Canada,9/27/2020,156560,0.414814659,37742157
September 2020,Canada,9/28/2020,158510,0.419981296,37742157
September 2020,Canada,9/29/2020,160441,0.425097590,37742157
September 2020,Canada,9/30/2020,162736,0.431178324,37742157
October 2020,Canada,10/1/2020,164583,0.436072056,37742157
October 2020,Canada,10/2/2020,166824,0.442009713,37742157
October 2020,Canada,10/3/2020,168178,0.445597214,37742157
October 2020,Canada,10/4/2020,170289,0.451190429,37742157
October 2020,Canada,10/5/2020,172826,0.457912355,37742157
October 2020,Canada,10/6/2020,174835,0.463235315,37742157
October 2020,Canada,10/7/2020,176535,0.467739562,37742157
October 2020,Canada,10/8/2020,178904,0.474016363,37742157
October 2020,Canada,10/9/2020,181837,0.481787514,37742157
October 2020,Canada,10/10/2020,183792,0.486967398,37742157
October 2020,Canada,10/11/2020,185566,0.491667713,37742157
October 2020,Canada,10/12/2020,186494,0.494126502,37742157
October 2020,Canada,10/13/2020,190739,0.505373871,37742157
October 2020,Canada,10/14/2020,193208,0.511915628,37742157
October 2020,Canada,10/15/2020,195684,0.518475931,37742157
October 2020,Canada,10/16/2020,198329,0.525484010,37742157
October 2020,Canada,10/17/2020,199523,0.528647581,37742157
October 2020,Canada,10/18/2020,201861,0.534842246,37742157
October 2020,Canada,10/19/2020,204976,0.543095616,37742157
October 2020,Canada,10/20/2020,207465,0.549690363,37742157
October 2020,Canada,10/21/2020,210061,0.556568614,37742157
October 2020,Canada,10/22/2020,212541,0.563139515,37742157
October 2020,Canada,10/23/2020,215574,0.571175622,37742157
October 2020,Canada,10/24/2020,216935,0.574781669,37742157
October 2020,Canada,10/25/2020,219704,0.582118293,37742157
October 2020,Canada,10/26/2020,223984,0.593458397,37742157
October 2020,Canada,10/27/2020,226721,0.600710235,37742157
October 2020,Canada,10/28/2020,229446,0.607930278,37742157
October 2020,Canada,10/29/2020,232497,0.616014077,37742157
October 2020,Canada,10/30/2020,235898,0.625025220,37742157
October 2020,Canada,10/31/2020,238191,0.631100655,37742157
November 2020,Canada,11/1/2020,240586,0.637446344,37742157
November 2020,Canada,11/2/2020,243974,0.646423044,37742157
November 2020,Canada,11/3/2020,248905,0.659488010,37742157
November 2020,Canada,11/4/2020,251822,0.667216768,37742157
November 2020,Canada,11/5/2020,254739,0.674945526,37742157
November 2020,Canada,11/6/2020,260195,0.689401509,37742157
November 2020,Canada,11/7/2020,264545,0.700927083,37742157
November 2020,Canada,11/8/2020,268395,0.711127878,37742157
November 2020,Canada,11/9/2020,273304,0.724134553,37742157
November 2020,Canada,11/10/2020,277892,0.736290721,37742157
November 2020,Canada,11/11/2020,281888,0.746878351,37742157
November 2020,Canada,11/12/2020,287329,0.761294592,37742157
November 2020,Canada,11/13/2020,292173,0.774129046,37742157
November 2020,Canada,11/14/2020,296394,0.785312827,37742157
November 2020,Canada,11/15/2020,300597,0.796448915,37742157
November 2020,Canada,11/16/2020,306437,0.811922329,37742157
November 2020,Canada,11/17/2020,311043,0.824126189,37742157
November 2020,Canada,11/18/2020,315586,0.836163127,37742157
November 2020,Canada,11/19/2020,320481,0.849132709,37742157
November 2020,Canada,11/20/2020,325356,0.862049299,37742157
November 2020,Canada,11/21/2020,330240,0.874989736,37742157
November 2020,Canada,11/22/2020,335038,0.887702311,37742157
November 2020,Canada,11/23/2020,341746,0.905475540,37742157
November 2020,Canada,11/24/2020,347135,0.919754003,37742157
November 2020,Canada,11/25/2020,352376,0.933640332,37742157
November 2020,Canada,11/26/2020,357926,0.948345374,37742157
November 2020,Canada,11/27/2020,363884,0.964131435,37742157
November 2020,Canada,11/28/2020,369510,0.979037844,37742157
November 2020,Canada,11/29/2020,374880,0.993265965,37742157
November 2020,Canada,11/30/2020,382708,1.014006698,37742157
December 2020,Canada,12/1/2020,388543,1.029466864,37742157
December 2020,Canada,12/2/2020,395028,1.046649242,37742157
December 2020,Canada,12/3/2020,401325,1.063333503,37742157
December 2020,Canada,12/4/2020,408165,1.081456473,37742157
December 2020,Canada,12/5/2020,414131,1.097263731,37742157
December 2020,Canada,12/6/2020,420281,1.113558507,37742157
December 2020,Canada,12/7/2020,428054,1.134153514,37742157
December 2020,Canada,12/8/2020,434320,1.150755639,37742157
December 2020,Canada,12/9/2020,440737,1.167757847,37742157
December 2020,Canada,12/10/2020,447341,1.185255522,37742157
December 2020,Canada,12/11/2020,454254,1.203571910,37742157
December 2020,Canada,12/12/2020,460332,1.219675918,37742157
December 2020,Canada,12/13/2020,466016,1.234736001,37742157
December 2020,Canada,12/14/2020,474661,1.257641422,37742157
December 2020,Canada,12/15/2020,480952,1.274309786,37742157
December 2020,Canada,12/16/2020,487685,1.292149254,37742157
December 2020,Canada,12/17/2020,495152,1.311933497,37742157
December 2020,Canada,12/18/2020,502197,1.330599626,37742157
December 2020,Canada,12/19/2020,508674,1.347760808,37742157
December 2020,Canada,12/20/2020,514500,1.363197127,37742157
December 2020,Canada,12/21/2020,522076,1.383270172,37742157
December 2020,Canada,12/22/2020,528307,1.399779562,37742157
December 2020,Canada,12/23/2020,535204,1.418053557,37742157
December 2020,Canada,12/24/2020,541936,1.435890376,37742157
December 2020,Canada,12/25/2020,545983,1.446613133,37742157
December 2020,Canada,12/26/2020,551184,1.460393480,37742157
December 2020,Canada,12/27/2020,556649,1.474873309,37742157
December 2020,Canada,12/28/2020,563156,1.492113977,37742157
December 2020,Canada,12/29/2020,571823,1.515077689,37742157
December 2020,Canada,12/30/2020,580573,1.538261313,37742157
December 2020,Canada,12/31/2020,587429,1.556426677,37742157
January 2021,Canada,1/1/2021,591149,1.566283029,37742157
January 2021,Canada,1/2/2021,598091,1.584676255,37742157
January 2021,Canada,1/3/2021,608734,1.612875491,37742157
January 2021,Canada,1/4/2021,618801,1.639548582,37742157
January 2021,Canada,1/5/2021,626129,1.658964537,37742157
January 2021,Canada,1/6/2021,634437,1.680977057,37742157
January 2021,Canada,1/7/2021,642978,1.703606924,37742157
January 2021,Canada,1/8/2021,652373,1.728499513,37742157
January 2021,Canada,1/9/2021,659647,1.747772391,37742157
January 2021,Canada,1/10/2021,666375,1.765598612,37742157
January 2021,Canada,1/11/2021,674624,1.787454808,37742157
January 2021,Canada,1/12/2021,681015,1.804388128,37742157
January 2021,Canada,1/13/2021,688097,1.823152291,37742157
January 2021,Canada,1/14/2021,695359,1.842393375,37742157
January 2021,Canada,1/15/2021,702203,1.860526943,37742157
January 2021,Canada,1/16/2021,708263,1.876583259,37742157
January 2021,Canada,1/17/2021,714316,1.892621029,37742157
January 2021,Canada,1/18/2021,720440,1.908846916,37742157
January 2021,Canada,1/19/2021,725599,1.922515981,37742157
January 2021,Canada,1/20/2021,731371,1.937809225,37742157
January 2021,Canada,1/21/2021,737654,1.954456392,37742157
January 2021,Canada,1/22/2021,743384,1.969638354,37742157
January 2021,Canada,1/23/2021,748123,1.982194605,37742157
January 2021,Canada,1/24/2021,752510,1.993818212,37742157
January 2021,Canada,1/25/2021,758142,2.008740518,37742157
January 2021,Canada,1/26/2021,762368,2.019937546,37742157
January 2021,Canada,1/27/2021,766633,2.031237907,37742157
January 2021,Canada,1/28/2021,771358,2.043757065,37742157
January 2021,Canada,1/29/2021,776171,2.056509383,37742157
January 2021,Canada,1/30/2021,780147,2.067044022,37742157
January 2021,Canada,1/31/2021,783735,2.076550633,37742157
February 2021,Canada,2/1/2021,788323,2.088706801,37742157
February 2021,Canada,2/2/2021,791385,2.096819745,37742157
February 2021,Canada,2/3/2021,794681,2.105552685,37742157
February 2021,Canada,2/4/2021,798650,2.116068777,37742157
February 2021,Canada,2/5/2021,802904,2.127339993,37742157
February 2021,Canada,2/6/2021,806010,2.135569517,37742157
February 2021,Canada,2/7/2021,808973,2.143420155,37742157
February 2021,Canada,2/8/2021,812700,2.153295054,37742157
February 2021,Canada,2/9/2021,815526,2.160782702,37742157
February 2021,Canada,2/10/2021,818967,2.169899828,37742157
February 2021,Canada,2/11/2021,822038,2.178036618,37742157
February 2021,Canada,2/12/2021,824754,2.185232815,37742157
February 2021,Canada,2/13/2021,828335,2.194720879,37742157
February 2021,Canada,2/14/2021,830352,2.200065036,37742157
February 2021,Canada,2/15/2021,832058,2.204585180,37742157
February 2021,Canada,2/16/2021,836455,2.216235283,37742157
February 2021,Canada,2/17/2021,838998,2.222973107,37742157
February 2021,Canada,2/18/2021,842393,2.231968353,37742157
February 2021,Canada,2/19/2021,845454,2.240078647,37742157
February 2021,Canada,2/20/2021,848060,2.246983393,37742157
February 2021,Canada,2/21/2021,850617,2.253758311,37742157
February 2021,Canada,2/22/2021,853901,2.262459456,37742157
February 2021,Canada,2/23/2021,857206,2.271216242,37742157
February 2021,Canada,2/24/2021,860200,2.279149016,37742157
February 2021,Canada,2/25/2021,863301,2.287365293,37742157
February 2021,Canada,2/26/2021,866528,2.295915414,37742157
February 2021,Canada,2/27/2021,869058,2.302618793,37742157
February 2021,Canada,2/28/2021,871243,2.308408075,37742157
March 2021,Canada,3/1/2021,874909,2.318121352,37742157
March 2021,Canada,3/2/2021,877747,2.325640795,37742157
March 2021,Canada,3/3/2021,880487,2.332900581,37742157
March 2021,Canada,3/4/2021,883619,2.341198994,37742157
March 2021,Canada,3/5/2021,886492,2.348811172,37742157
March 2021,Canada,3/6/2021,889255,2.356131898,37742157
March 2021,Canada,3/7/2021,891807,2.362893568,37742157
March 2021,Canada,3/8/2021,895889,2.373709060,37742157
March 2021,Canada,3/9/2021,898963,2.381853798,37742157
March 2021,Canada,3/10/2021,901948,2.389762726,37742157
March 2021,Canada,3/11/2021,905071,2.398037293,37742157
March 2021,Canada,3/12/2021,908645,2.407506810,37742157
March 2021,Canada,3/13/2021,911560,2.415230269,37742157
March 2021,Canada,3/14/2021,914204,2.422235698,37742157
March 2021,Canada,3/15/2021,917994,2.432277519,37742157
March 2021,Canada,3/16/2021,921011,2.440271233,37742157
March 2021,Canada,3/17/2021,924444,2.449367163,37742157
March 2021,Canada,3/18/2021,928117,2.459098986,37742157
March 2021,Canada,3/19/2021,932391,2.470423193,37742157
March 2021,Canada,3/20/2021,935714,2.479227671,37742157
March 2021,Canada,3/21/2021,938856,2.487552579,37742157
March 2021,Canada,3/22/2021,943715,2.500426777,37742157
March 2021,Canada,3/23/2021,947393,2.510171848,37742157
March 2021,Canada,3/24/2021,951589,2.521289390,37742157
March 2021,Canada,3/25/2021,956755,2.534977002,37742157
March 2021,Canada,3/26/2021,961839,2.548447350,37742157
March 2021,Canada,3/27/2021,966076,2.559673524,37742157
March 2021,Canada,3/28/2021,970166,2.570510212,37742157
March 2021,Canada,3/29/2021,976479,2.587236866,37742157
March 2021,Canada,3/30/2021,980365,2.597533045,37742157
March 2021,Canada,3/31/2021,989493,2.621718202,37742157
April 2021,Canada,4/1/2021,995249,2.636969053,37742157
April 2021,Canada,4/2/2021,998882,2.646594894,37742157
April 2021,Canada,4/3/2021,1005978,2.665396151,37742157
April 2021,Canada,4/4/2021,1009472,2.674653704,37742157
April 2021,Canada,4/5/2021,1017761,2.696615882,37742157
April 2021,Canada,4/6/2021,1028626,2.725403320,37742157
April 2021,Canada,4/7/2021,1036386,2.745963883,37742157
April 2021,Canada,4/8/2021,1044733,2.768079736,37742157
April 2021,Canada,4/9/2021,1053999,2.792630532,37742157
April 2021,Canada,4/10/2021,1061369,2.812157768,37742157
April 2021,Canada,4/11/2021,1069041,2.832485170,37742157
April 2021,Canada,4/12/2021,1079582,2.860414152,37742157
April 2021,Canada,4/13/2021,1087048,2.880195745,37742157
April 2021,Canada,4/14/2021,1096000,2.903914580,37742157
April 2021,Canada,4/15/2021,1105778,2.929821949,37742157
April 2021,Canada,4/16/2021,1115036,2.954351549,37742157
April 2021,Canada,4/17/2021,1122116,2.973110413,37742157
April 2021,Canada,4/18/2021,1130006,2.994015419,37742157
April 2021,Canada,4/19/2021,1140322,3.021348250,37742157
April 2021,Canada,4/20/2021,1147636,3.040727111,37742157
April 2021,Canada,4/21/2021,1155855,3.062503820,37742157
April 2021,Canada,4/22/2021,1164756,3.086087528,37742157
April 2021,Canada,4/23/2021,1173220,3.108513379,37742157
April 2021,Canada,4/24/2021,1180681,3.128281725,37742157
April 2021,Canada,4/25/2021,1187484,3.146306662,37742157
April 2021,Canada,4/26/2021,1196400,3.169930113,37742157
April 2021,Canada,4/27/2021,1203429,3.188553850,37742157
April 2021,Canada,4/28/2021,1211651,3.210338508,37742157
April 2021,Canada,4/29/2021,1220914,3.234881356,37742157
April 2021,Canada,4/30/2021,1229305,3.257113789,37742157
May 2021,Canada,5/1/2021,1235669,3.273975571,37742157
May 2021,Canada,5/2/2021,1241406,3.289176080,37742157
May 2021,Canada,5/3/2021,1252391,3.318281464,37742157
May 2021,Canada,5/4/2021,1259137,3.336155377,37742157
May 2021,Canada,5/5/2021,1266916,3.356766281,37742157
May 2021,Canada,5/6/2021,1275006,3.378201198,37742157
May 2021,Canada,5/7/2021,1282734,3.398676975,37742157
May 2021,Canada,5/8/2021,1288676,3.414420644,37742157
May 2021,Canada,5/9/2021,1294120,3.428844833,37742157
May 2021,Canada,5/10/2021,1302993,3.452354353,37742157
May 2021,Canada,5/11/2021,1308541,3.467054096,37742157
May 2021,Canada,5/12/2021,1315211,3.484726641,37742157
May 2021,Canada,5/13/2021,1321104,3.500340481,37742157
May 2021,Canada,5/14/2021,1327839,3.518185248,37742157
May 2021,Canada,5/15/2021,1332229,3.529816804,37742157
May 2021,Canada,5/16/2021,1336374,3.540799218,37742157
May 2021,Canada,5/17/2021,1342824,3.557888862,37742157
May 2021,Canada,5/18/2021,1346736,3.568253929,37742157
May 2021,Canada,5/19/2021,1351766,3.581581201,37742157
May 2021,Canada,5/20/2021,1356616,3.594431553,37742157
May 2021,Canada,5/21/2021,1360950,3.605914733,37742157
May 2021,Canada,5/22/2021,1364195,3.614512546,37742157
May 2021,Canada,5/23/2021,1367023,3.622005494,37742157
May 2021,Canada,5/24/2021,1368739,3.626552134,37742157
May 2021,Canada,5/25/2021,1372492,3.636495922,37742157
May 2021,Canada,5/26/2021,1374976,3.643077421,37742157
May 2021,Canada,5/27/2021,1379674,3.655525041,37742157
May 2021,Canada,5/28/2021,1382769,3.663725420,37742157
May 2021,Canada,5/29/2021,1384928,3.669445814,37742157
May 2021,Canada,5/30/2021,1386871,3.674593903,37742157
May 2021,Canada,5/31/2021,1389814,3.682391550,37742157
June 2021,Canada,6/1/2021,1391540,3.686964685,37742157
June 2021,Canada,6/2/2021,1393732,3.692772514,37742157
June 2021,Canada,6/3/2021,1395909,3.698540600,37742157
June 2021,Canada,6/4/2021,1397898,3.703810569,37742157
June 2021,Canada,6/5/2021,1399231,3.707342429,37742157
June 2021,Canada,6/6/2021,1400580,3.710916681,37742157
June 2021,Canada,6/7/2021,1402369,3.715656739,37742157
June 2021,Canada,6/8/2021,1403490,3.718626892,37742157
June 2021,Canada,6/9/2021,1404927,3.722434306,37742157
